ANGLE_instanced_arrays,drawArraysInstancedANGLE,Edge 13
ANGLE_instanced_arrays,drawElementsInstancedANGLE,Edge 13
ANGLE_instanced_arrays,vertexAttribDivisorANGLE,Edge 13
AnalyserNode,fftSize,Firefox 34,Chrome 43,Safari 537,Edge 13
AnalyserNode,frequencyBinCount,Firefox 34,Chrome 43,Safari 537,Edge 13
AnalyserNode,getByteFrequencyData,Chrome 38,Firefox 34,Safari 537,Edge 13
AnalyserNode,getByteTimeDomainData,Chrome 38,Firefox 34,Safari 537,Edge 13
AnalyserNode,getFloatFrequencyData,Chrome 38,Firefox 34,Safari 537,Edge 13
AnalyserNode,getFloatTimeDomainData,Chrome 38,Firefox 34,Edge 13
AnalyserNode,maxDecibels,Firefox 34,Chrome 43,Safari 537,Edge 13
AnalyserNode,minDecibels,Firefox 34,Chrome 43,Safari 537,Edge 13
AnalyserNode,smoothingTimeConstant,Firefox 34,Chrome 43,Safari 537,Edge 13
Animation,cancel,Firefox 48
Animation,currentTime,Firefox 48
Animation,effect,Safari 603
Animation,finish,Firefox 48
Animation,id,Firefox 48
Animation,oncancel,Firefox 48
Animation,onfinish,Firefox 48
Animation,pause,Firefox 48
Animation,play,Firefox 48
Animation,playState,Firefox 48
Animation,playbackRate,Firefox 48
Animation,reverse,Firefox 48
Animation,startTime,Firefox 48
Animation,timeline,Safari 603
AnimationEffectReadOnly,getComputedTiming,Firefox 55
AnimationEffectReadOnly,timing,Firefox 55
AnimationEvent,animationName,Firefox 34,Chrome 43,Edge 13,Safari 601
AnimationEvent,elapsedTime,Firefox 34,Chrome 43,Edge 13,Safari 601
AnimationEvent,initAnimationEvent,Edge 13
AnimationEvent,pseudoElement,Firefox 34
AppBannerPromptResult,outcome,Chrome 44
AppBannerPromptResult,platform,Chrome 44
ApplePaySession,abort,Safari 602
ApplePaySession,begin,Safari 602
ApplePaySession,canMakePayments,Safari 602
ApplePaySession,canMakePaymentsWithActiveCard,Safari 602
ApplePaySession,completeMerchantValidation,Safari 602
ApplePaySession,completePayment,Safari 602
ApplePaySession,completePaymentMethodSelection,Safari 602
ApplePaySession,completeShippingContactSelection,Safari 602
ApplePaySession,completeShippingMethodSelection,Safari 602
ApplePaySession,oncancel,Safari 602
ApplePaySession,onpaymentauthorized,Safari 602
ApplePaySession,onpaymentmethodselected,Safari 602
ApplePaySession,onshippingcontactselected,Safari 602
ApplePaySession,onshippingmethodselected,Safari 602
ApplePaySession,onvalidatemerchant,Safari 602
ApplePaySession,openPaymentSetup,Safari 602
ApplePaySession,supportsVersion,Safari 602
ApplicationCache,abort,Chrome 38,Edge 13,Safari 602
ApplicationCache,oncached,Chrome 42,Edge 13,Safari 602
ApplicationCache,onchecking,Chrome 42,Edge 13,Safari 602
ApplicationCache,ondownloading,Chrome 42,Edge 13,Safari 602
ApplicationCache,onerror,Chrome 42,Edge 13,Safari 602
ApplicationCache,onnoupdate,Chrome 42,Edge 13,Safari 602
ApplicationCache,onobsolete,Chrome 42,Edge 13,Safari 602
ApplicationCache,onprogress,Chrome 42,Edge 13,Safari 602
ApplicationCache,onupdateready,Chrome 42,Edge 13,Safari 602
ApplicationCache,status,Chrome 42,Edge 13,Safari 602
ApplicationCache,swapCache,Chrome 38,Edge 13,Safari 602
ApplicationCache,update,Chrome 38,Edge 13,Safari 602
ApplicationCacheErrorEvent,message,Chrome 43
ApplicationCacheErrorEvent,reason,Chrome 43
ApplicationCacheErrorEvent,status,Chrome 43
ApplicationCacheErrorEvent,url,Chrome 43
AriaRequestEvent,attributeName,Edge 13
AriaRequestEvent,attributeValue,Edge 13
Array,@@iterator,Firefox 34
Array,concat,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,copyWithin,Firefox 34,Chrome 45,Edge 13,Safari 601
Array,entries,Chrome 38,Firefox 34,Safari 537,Edge 13
Array,every,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,fill,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,filter,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,find,Chrome 38,Firefox 34,Safari 537,Edge 13
Array,findIndex,Firefox 34,Safari 537,Chrome 45,Edge 13
Array,forEach,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,from,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,includes,Chrome 47,Firefox 43,Edge 14,Safari 601
Array,indexOf,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,isArray,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,join,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,keys,Chrome 38,Firefox 34,Safari 537,Edge 13
Array,lastIndexOf,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,map,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,observe,Chrome 38
Array,of,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,pop,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,push,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,reduce,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,reduceRight,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,reverse,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,shift,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,slice,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,some,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,sort,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,splice,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,unobserve,Chrome 38
Array,unshift,Safari 534,Chrome 38,Firefox 34,Edge 13
Array,values,Chrome 38,Edge 13,Firefox 48,Safari 601
ArrayBuffer,byteLength,Chrome 38,Firefox 34,Edge 13
ArrayBuffer,isView,Chrome 38,Firefox 34,Safari 537,Edge 13
ArrayBuffer,slice,Chrome 38,Firefox 34,Safari 537,Edge 13
Atomics,add,Safari 603,Chrome 60,Firefox 55
Atomics,and,Safari 603,Chrome 60,Firefox 55
Atomics,compareExchange,Safari 603,Chrome 60,Firefox 55
Atomics,exchange,Safari 603,Chrome 60,Firefox 55
Atomics,isLockFree,Safari 603,Chrome 60,Firefox 55
Atomics,load,Safari 603,Chrome 60,Firefox 55
Atomics,or,Safari 603,Chrome 60,Firefox 55
Atomics,store,Safari 603,Chrome 60,Firefox 55
Atomics,sub,Safari 603,Chrome 60,Firefox 55
Atomics,wait,Safari 603,Chrome 60,Firefox 55
Atomics,wake,Safari 603,Chrome 60,Firefox 55
Atomics,xor,Safari 603,Chrome 60,Firefox 55
Attr,baseURI,Chrome 38
Attr,childNodes,Chrome 38
Attr,firstChild,Chrome 38
Attr,isId,Safari 537
Attr,lastChild,Chrome 38
Attr,localName,Chrome 38,Firefox 34,Safari 603
Attr,name,Edge 13
Attr,namespaceURI,Chrome 38,Firefox 34,Safari 603
Attr,nextSibling,Chrome 38
Attr,nodeName,Chrome 38
Attr,nodeType,Chrome 38
Attr,nodeValue,Chrome 38
Attr,ownerDocument,Chrome 38
Attr,ownerElement,Chrome 38,Firefox 34,Safari 537,Edge 13
Attr,parentElement,Chrome 38
Attr,parentNode,Chrome 38
Attr,prefix,Chrome 38,Firefox 34,Edge 13,Safari 603
Attr,previousSibling,Chrome 38
Attr,specified,Chrome 38,Firefox 34,Safari 537,Edge 13
Attr,textContent,Chrome 38
Attr,value,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioBuffer,copyFromChannel,Firefox 34,Chrome 43,Edge 13
AudioBuffer,copyToChannel,Firefox 34,Chrome 43,Edge 13
AudioBuffer,duration,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBuffer,gain,Safari 537
AudioBuffer,getChannelData,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioBuffer,numberOfChannels,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBuffer,sampleRate,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBufferSourceNode,buffer,Firefox 34,Chrome 43,Edge 13,Safari 602
AudioBufferSourceNode,detune,Chrome 44,Firefox 40,Edge 13
AudioBufferSourceNode,gain,Safari 537
AudioBufferSourceNode,loop,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBufferSourceNode,loopEnd,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBufferSourceNode,loopStart,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBufferSourceNode,looping,Safari 537
AudioBufferSourceNode,noteGrainOn,Safari 537
AudioBufferSourceNode,noteOff,Safari 537
AudioBufferSourceNode,noteOn,Safari 537
AudioBufferSourceNode,onended,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBufferSourceNode,playbackRate,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioBufferSourceNode,playbackState,Safari 537
AudioBufferSourceNode,start,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioBufferSourceNode,stop,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioContext,baseLatency,Chrome 58
AudioContext,close,Chrome 42,Firefox 40,Edge 14
AudioContext,createAnalyser,Chrome 38,Firefox 34,Edge 13
AudioContext,createBiquadFilter,Chrome 38,Firefox 34,Edge 13
AudioContext,createBuffer,Chrome 38,Firefox 34,Edge 13
AudioContext,createBufferSource,Chrome 38,Firefox 34,Edge 13
AudioContext,createChannelMerger,Chrome 38,Firefox 34,Edge 13
AudioContext,createChannelSplitter,Chrome 38,Firefox 34,Edge 13
AudioContext,createConstantSource,Firefox 52
AudioContext,createConvolver,Chrome 38,Firefox 34,Edge 13
AudioContext,createDelay,Chrome 38,Firefox 34,Edge 13
AudioContext,createDynamicsCompressor,Chrome 38,Firefox 34,Edge 13
AudioContext,createGain,Chrome 38,Firefox 34,Edge 13
AudioContext,createIIRFilter,Chrome 49,Edge 14,Firefox 50
AudioContext,createMediaElementSource,Chrome 38,Firefox 34,Edge 13
AudioContext,createMediaStreamDestination,Chrome 38,Firefox 34
AudioContext,createMediaStreamSource,Chrome 38,Firefox 34,Edge 13
AudioContext,createOscillator,Chrome 38,Firefox 34,Edge 13
AudioContext,createPanner,Chrome 38,Firefox 34,Edge 13
AudioContext,createPeriodicWave,Chrome 38,Firefox 34,Edge 13
AudioContext,createScriptProcessor,Chrome 38,Firefox 34,Edge 13
AudioContext,createStereoPanner,Chrome 41,Firefox 37,Edge 13
AudioContext,createWaveShaper,Chrome 38,Firefox 34,Edge 13
AudioContext,currentTime,Firefox 34,Chrome 43,Edge 13
AudioContext,decodeAudioData,Chrome 38,Firefox 34,Edge 13
AudioContext,destination,Firefox 34,Chrome 43,Edge 13
AudioContext,getOutputTimestamp,Chrome 57
AudioContext,listener,Firefox 34,Chrome 43,Edge 13
AudioContext,onstatechange,Chrome 43,Firefox 40,Edge 14
AudioContext,resume,Chrome 41,Firefox 40,Edge 14
AudioContext,sampleRate,Firefox 34,Chrome 43,Edge 13
AudioContext,startRendering,Chrome 38
AudioContext,state,Chrome 43,Firefox 40,Edge 14
AudioContext,suspend,Chrome 41,Firefox 40,Edge 14
AudioDestinationNode,maxChannelCount,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioListener,dopplerFactor,Firefox 34,Chrome 43,Edge 13,Safari 602
AudioListener,forwardX,Chrome 52
AudioListener,forwardY,Chrome 52
AudioListener,forwardZ,Chrome 52
AudioListener,positionX,Chrome 52
AudioListener,positionY,Chrome 52
AudioListener,positionZ,Chrome 52
AudioListener,setOrientation,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioListener,setPosition,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioListener,setVelocity,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioListener,speedOfSound,Firefox 34,Chrome 43,Edge 13,Safari 602
AudioListener,upX,Chrome 52
AudioListener,upY,Chrome 52
AudioListener,upZ,Chrome 52
AudioNode,addEventListener,Safari 537
AudioNode,channelCount,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioNode,channelCountMode,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioNode,channelInterpretation,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioNode,connect,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioNode,context,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioNode,disconnect,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioNode,dispatchEvent,Safari 537
AudioNode,numberOfInputs,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioNode,numberOfOutputs,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioNode,removeEventListener,Safari 537
AudioParam,cancelAndHoldAtTime,Chrome 57
AudioParam,cancelScheduledValues,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioParam,defaultValue,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioParam,exponentialRampToValueAtTime,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioParam,linearRampToValueAtTime,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioParam,maxValue,Safari 537,Chrome 52,Firefox 53
AudioParam,minValue,Safari 537,Chrome 52,Firefox 53
AudioParam,setTargetAtTime,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioParam,setTargetValueAtTime,Safari 537
AudioParam,setValueAtTime,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioParam,setValueCurveAtTime,Chrome 38,Firefox 34,Safari 537,Edge 13
AudioParam,units,Safari 537
AudioParam,value,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioProcessingEvent,inputBuffer,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioProcessingEvent,outputBuffer,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioProcessingEvent,playbackTime,Firefox 34,Chrome 43,Safari 537,Edge 13
AudioScheduledSourceNode,onended,Chrome 57,Firefox 53
AudioScheduledSourceNode,start,Chrome 57,Firefox 53
AudioScheduledSourceNode,stop,Chrome 57,Firefox 53
AudioTrack,enabled,Edge 13,Safari 602
AudioTrack,id,Edge 13,Safari 602
AudioTrack,kind,Edge 13,Safari 602
AudioTrack,label,Edge 13,Safari 602
AudioTrack,language,Edge 13,Safari 602
AudioTrack,sourceBuffer,Edge 13,Safari 602
AudioTrackList,getTrackById,Edge 13,Safari 602
AudioTrackList,item,Edge 13,Safari 602
AudioTrackList,onaddtrack,Edge 13,Safari 602
AudioTrackList,onchange,Edge 13,Safari 602
AudioTrackList,onremovetrack,Edge 13,Safari 602
AutocompleteErrorEvent,reason,Chrome 43
BarProp,visible,Chrome 38,Firefox 34,Safari 537,Edge 13
BaseAudioContext,createAnalyser,Chrome 55,Firefox 53
BaseAudioContext,createBiquadFilter,Chrome 55,Firefox 53
BaseAudioContext,createBuffer,Chrome 55,Firefox 53
BaseAudioContext,createBufferSource,Chrome 55,Firefox 53
BaseAudioContext,createChannelMerger,Chrome 55,Firefox 53
BaseAudioContext,createChannelSplitter,Chrome 55,Firefox 53
BaseAudioContext,createConstantSource,Chrome 56,Firefox 53
BaseAudioContext,createConvolver,Chrome 55,Firefox 53
BaseAudioContext,createDelay,Chrome 55,Firefox 53
BaseAudioContext,createDynamicsCompressor,Chrome 55,Firefox 53
BaseAudioContext,createGain,Chrome 55,Firefox 53
BaseAudioContext,createIIRFilter,Chrome 55,Firefox 53
BaseAudioContext,createMediaElementSource,Chrome 55
BaseAudioContext,createMediaStreamDestination,Chrome 55
BaseAudioContext,createMediaStreamSource,Chrome 55
BaseAudioContext,createOscillator,Chrome 55,Firefox 53
BaseAudioContext,createPanner,Chrome 55,Firefox 53
BaseAudioContext,createPeriodicWave,Chrome 55,Firefox 53
BaseAudioContext,createScriptProcessor,Chrome 55,Firefox 53
BaseAudioContext,createStereoPanner,Chrome 55,Firefox 53
BaseAudioContext,createWaveShaper,Chrome 55,Firefox 53
BaseAudioContext,currentTime,Chrome 55,Firefox 53
BaseAudioContext,decodeAudioData,Chrome 55,Firefox 53
BaseAudioContext,destination,Chrome 55,Firefox 53
BaseAudioContext,listener,Chrome 55,Firefox 53
BaseAudioContext,onstatechange,Chrome 55,Firefox 53
BaseAudioContext,resume,Chrome 55,Firefox 53
BaseAudioContext,sampleRate,Chrome 55,Firefox 53
BaseAudioContext,state,Chrome 55,Firefox 53
BaseAudioContext,suspend,Chrome 55
BatteryManager,charging,Firefox 34,Chrome 43
BatteryManager,chargingTime,Firefox 34,Chrome 43
BatteryManager,dischargingTime,Firefox 34,Chrome 43
BatteryManager,level,Firefox 34,Chrome 43
BatteryManager,onchargingchange,Firefox 34,Chrome 43
BatteryManager,onchargingtimechange,Firefox 34,Chrome 43
BatteryManager,ondischargingtimechange,Firefox 34,Chrome 43
BatteryManager,onlevelchange,Firefox 34,Chrome 43
BeforeInstallPromptEvent,platforms,Chrome 44
BeforeInstallPromptEvent,prompt,Chrome 45
BeforeInstallPromptEvent,userChoice,Chrome 44
BeforeLoadEvent,url,Safari 537
BeforeUnloadEvent,returnValue,Firefox 34,Chrome 43,Safari 537,Edge 13
BhxBrowser,getExtensionId,Edge 14
BhxBrowser,getThisAddress,Edge 14
BhxBrowser,lastError,Edge 14
BhxEvent,addListener,Edge 14
BhxFilteredEvent,addListener,Edge 14
BhxFilteredEvent,removeListener,Edge 14
BhxWebNavigation,getFilteredEvent,Edge 14
BhxWebRequest,getFilteredEvent,Edge 14
BiquadFilterNode,Q,Firefox 34,Chrome 43,Safari 537,Edge 13
BiquadFilterNode,detune,Firefox 34,Chrome 43,Safari 537,Edge 13
BiquadFilterNode,frequency,Firefox 34,Chrome 43,Safari 537,Edge 13
BiquadFilterNode,gain,Firefox 34,Chrome 43,Safari 537,Edge 13
BiquadFilterNode,getFrequencyResponse,Chrome 38,Firefox 34,Safari 537,Edge 13
BiquadFilterNode,type,Firefox 34,Chrome 43,Edge 13,Safari 602
Blob,QueryInterface,Firefox 34
Blob,msClose,Edge 13
Blob,size,Firefox 34,Chrome 43,Safari 537,Edge 13
Blob,slice,Chrome 38,Firefox 34,Safari 537,Edge 13
Blob,type,Firefox 34,Chrome 43,Safari 537,Edge 13
BlobEvent,data,Firefox 34,Chrome 49
BlobEvent,timecode,Chrome 57
Bluetooth,requestDevice
BluetoothCharacteristicProperties,authenticatedSignedWrites
BluetoothCharacteristicProperties,broadcast
BluetoothCharacteristicProperties,indicate
BluetoothCharacteristicProperties,notify
BluetoothCharacteristicProperties,read
BluetoothCharacteristicProperties,reliableWrite
BluetoothCharacteristicProperties,writableAuxiliaries
BluetoothCharacteristicProperties,write
BluetoothCharacteristicProperties,writeWithoutResponse
BluetoothDevice,gatt
BluetoothDevice,id
BluetoothDevice,ongattserverdisconnected
BluetoothRemoteGATTCharacteristic,getDescriptor
BluetoothRemoteGATTCharacteristic,getDescriptors
BluetoothRemoteGATTCharacteristic,oncharacteristicvaluechanged
